2018-01-01,18.36,18.76,18.85,19.25
2018-01-02,18.36,18.76,18.85,19.25
2018-01-03,18.38,18.78,18.89,19.29
2018-01-04,18.56,18.96,19.01,19.41
2018-01-05,18.86,19.26,19.05,19.45
2018-01-06,18.94,19.34,19.18,19.58
2018-01-07,18.94,19.34,19.18,19.58
2018-01-08,18.94,19.34,19.18,19.58
2018-01-09,18.91,19.31,19.14,19.54
2018-01-10,18.59,18.99,18.92,19.32
2018-01-11,18.60,19.00,19.01,19.41
2018-01-12,18.62,19.02,19.14,19.54
2018-01-13,18.66,19.06,19.21,19.61
2018-01-14,18.66,19.06,19.21,19.61
2018-01-15,18.66,19.06,19.21,19.61
2018-01-16,18.80,19.20,19.20,19.60
2018-01-17,18.82,19.22,19.22,19.62
2018-01-18,18.76,19.16,19.24,19.64
2018-01-19,18.91,19.31,19.29,19.69
2018-01-20,19.04,19.44,19.40,19.80
2018-01-21,19.04,19.44,19.40,19.80
2018-01-22,19.04,19.44,19.40,19.80
2018-01-23,19.26,19.66,19.48,19.88
2018-01-24,19.53,19.93,19.63,20.03
2018-01-25,19.45,19.85,19.56,19.96
2018-01-26,19.45,19.85,19.58,19.98
2018-01-27,19.50,19.90,19.63,20.03
2018-01-28,19.50,19.90,19.63,20.03
2018-01-29,19.50,19.90,19.63,20.03
2018-01-30,19.51,19.91,19.64,20.04
2018-01-31,19.55,19.95,19.55,19.95
